video,mos
UGC0080_720x1280_30_crf_00.mp4,4.6061
UGC0080_720x1280_30_crf_17.mp4,4.6364
UGC0080_720x1280_30_crf_22.mp4,4.5152
UGC0080_720x1280_30_crf_27.mp4,4.3939
UGC0080_720x1280_30_crf_32.mp4,3.9394
UGC0080_720x1280_30_crf_37.mp4,2.6364
UGC0080_720x1280_30_crf_42.mp4,1.5758
UGC0080_720x1280_30_crf_47.mp4,1.0303
UGC0081_720x1280_30_crf_00.mp4,4.4872
UGC0081_720x1280_30_crf_17.mp4,4.359
UGC0081_720x1280_30_crf_22.mp4,4.5128
UGC0081_720x1280_30_crf_27.mp4,4.5385
UGC0081_720x1280_30_crf_32.mp4,4.2308
UGC0081_720x1280_30_crf_37.mp4,3.4615
UGC0081_720x1280_30_crf_42.mp4,2.4872
UGC0081_720x1280_30_crf_47.mp4,1.5641
UGC0082_720x1280_30_crf_00.mp4,4.4118
UGC0082_720x1280_30_crf_17.mp4,4.4118
UGC0082_720x1280_30_crf_22.mp4,4.3235
UGC0082_720x1280_30_crf_27.mp4,4.0
UGC0082_720x1280_30_crf_32.mp4,3.2647
UGC0082_720x1280_30_crf_37.mp4,2.0882
UGC0082_720x1280_30_crf_42.mp4,1.2941
UGC0082_720x1280_30_crf_47.mp4,1.0
UGC0083_720x1280_30_crf_00.mp4,4.4722
UGC0083_720x1280_30_crf_17.mp4,4.6944
UGC0083_720x1280_30_crf_22.mp4,4.5833
UGC0083_720x1280_30_crf_27.mp4,4.3333
UGC0083_720x1280_30_crf_32.mp4,4.0
UGC0083_720x1280_30_crf_37.mp4,3.5278
UGC0083_720x1280_30_crf_42.mp4,2.4167
UGC0083_720x1280_30_crf_47.mp4,1.5833
UGC0084_720x1280_30_crf_00.mp4,4.3548
UGC0084_720x1280_30_crf_17.mp4,4.3548
UGC0084_720x1280_30_crf_22.mp4,4.3548
UGC0084_720x1280_30_crf_27.mp4,4.2581
UGC0084_720x1280_30_crf_32.mp4,4.129
UGC0084_720x1280_30_crf_37.mp4,3.7419
UGC0084_720x1280_30_crf_42.mp4,2.6452
UGC0084_720x1280_30_crf_47.mp4,1.2258
UGC0085_720x1280_30_crf_00.mp4,4.2286
UGC0085_720x1280_30_crf_17.mp4,4.3429
UGC0085_720x1280_30_crf_22.mp4,4.2286
UGC0085_720x1280_30_crf_27.mp4,4.2286
UGC0085_720x1280_30_crf_32.mp4,4.2286
UGC0085_720x1280_30_crf_37.mp4,3.1714
UGC0085_720x1280_30_crf_42.mp4,2.4
UGC0085_720x1280_30_crf_47.mp4,1.3714
UGC0086_720x1280_30_crf_00.mp4,3.9459
UGC0086_720x1280_30_crf_17.mp4,4.1081
UGC0086_720x1280_30_crf_22.mp4,4.0811
UGC0086_720x1280_30_crf_27.mp4,4.0541
UGC0086_720x1280_30_crf_32.mp4,3.8649
UGC0086_720x1280_30_crf_37.mp4,2.5676
UGC0086_720x1280_30_crf_42.mp4,1.4324
UGC0086_720x1280_30_crf_47.mp4,1.1081
UGC0087_1280x720_30_crf_00.mp4,4.5294
UGC0087_1280x720_30_crf_17.mp4,4.3824
UGC0087_1280x720_30_crf_22.mp4,4.3529
UGC0087_1280x720_30_crf_27.mp4,4.0588
UGC0087_1280x720_30_crf_32.mp4,3.2647
UGC0087_1280x720_30_crf_37.mp4,2.5
UGC0087_1280x720_30_crf_42.mp4,1.5588
UGC0087_1280x720_30_crf_47.mp4,1.0
UGC0088_720x1280_30_crf_00.mp4,4.6129
UGC0088_720x1280_30_crf_17.mp4,4.6129
UGC0088_720x1280_30_crf_22.mp4,4.5484
UGC0088_720x1280_30_crf_27.mp4,4.3226
UGC0088_720x1280_30_crf_32.mp4,3.6774
UGC0088_720x1280_30_crf_37.mp4,2.6774
UGC0088_720x1280_30_crf_42.mp4,1.8065
UGC0088_720x1280_30_crf_47.mp4,1.2903
UGC0089_1280x720_30_crf_00.mp4,4.4839
UGC0089_1280x720_30_crf_17.mp4,4.5161
UGC0089_1280x720_30_crf_22.mp4,4.5161
UGC0089_1280x720_30_crf_27.mp4,4.4516
UGC0089_1280x720_30_crf_32.mp4,4.0323
UGC0089_1280x720_30_crf_37.mp4,2.6774
UGC0089_1280x720_30_crf_42.mp4,1.6129
UGC0089_1280x720_30_crf_47.mp4,1.0645
UGC0090_720x1280_30_crf_00.mp4,4.4194
UGC0090_720x1280_30_crf_17.mp4,4.4516
UGC0090_720x1280_30_crf_22.mp4,4.4516
UGC0090_720x1280_30_crf_27.mp4,4.2258
UGC0090_720x1280_30_crf_32.mp4,4.1613
UGC0090_720x1280_30_crf_37.mp4,3.5484
UGC0090_720x1280_30_crf_42.mp4,2.3548
UGC0090_720x1280_30_crf_47.mp4,1.4194
UGC0091_1280x720_30_crf_00.mp4,4.3714
UGC0091_1280x720_30_crf_17.mp4,4.3714
UGC0091_1280x720_30_crf_22.mp4,4.3143
UGC0091_1280x720_30_crf_27.mp4,4.1714
UGC0091_1280x720_30_crf_32.mp4,4.0571
UGC0091_1280x720_30_crf_37.mp4,3.0857
UGC0091_1280x720_30_crf_42.mp4,1.7714
UGC0091_1280x720_30_crf_47.mp4,1.0571
UGC0092_1280x720_30_crf_00.mp4,4.6471
UGC0092_1280x720_30_crf_17.mp4,4.5882
UGC0092_1280x720_30_crf_22.mp4,4.6765
UGC0092_1280x720_30_crf_27.mp4,4.5
UGC0092_1280x720_30_crf_32.mp4,4.2353
UGC0092_1280x720_30_crf_37.mp4,3.1471
UGC0092_1280x720_30_crf_42.mp4,1.9706
UGC0092_1280x720_30_crf_47.mp4,1.2647
UGC0093_720x1280_30_crf_00.mp4,4.6176
UGC0093_720x1280_30_crf_17.mp4,4.7059
UGC0093_720x1280_30_crf_22.mp4,4.6471
UGC0093_720x1280_30_crf_27.mp4,4.5
UGC0093_720x1280_30_crf_32.mp4,4.0
UGC0093_720x1280_30_crf_37.mp4,3.2941
UGC0093_720x1280_30_crf_42.mp4,2.3235
UGC0093_720x1280_30_crf_47.mp4,1.3235
UGC0094_720x1280_30_crf_00.mp4,4.4706
UGC0094_720x1280_30_crf_17.mp4,4.4412
UGC0094_720x1280_30_crf_22.mp4,4.3529
UGC0094_720x1280_30_crf_27.mp4,3.8235
UGC0094_720x1280_30_crf_32.mp4,2.9412
UGC0094_720x1280_30_crf_37.mp4,2.3824
UGC0094_720x1280_30_crf_42.mp4,1.5294
UGC0094_720x1280_30_crf_47.mp4,1.0588
UGC0095_1280x720_30_crf_00.mp4,4.4706
UGC0095_1280x720_30_crf_17.mp4,4.3235
UGC0095_1280x720_30_crf_22.mp4,4.3529
UGC0095_1280x720_30_crf_27.mp4,4.0294
UGC0095_1280x720_30_crf_32.mp4,3.8824
UGC0095_1280x720_30_crf_37.mp4,3.3235
UGC0095_1280x720_30_crf_42.mp4,1.8235
UGC0095_1280x720_30_crf_47.mp4,1.0882
UGC0096_720x1280_30_crf_00.mp4,4.3889
UGC0096_720x1280_30_crf_17.mp4,4.4722
UGC0096_720x1280_30_crf_22.mp4,4.3333
UGC0096_720x1280_30_crf_27.mp4,3.9167
UGC0096_720x1280_30_crf_32.mp4,3.3611
UGC0096_720x1280_30_crf_37.mp4,2.7778
UGC0096_720x1280_30_crf_42.mp4,1.8889
UGC0096_720x1280_30_crf_47.mp4,1.3056
UGC0097_720x1280_30_crf_00.mp4,4.3889
UGC0097_720x1280_30_crf_17.mp4,4.4167
UGC0097_720x1280_30_crf_22.mp4,4.4167
UGC0097_720x1280_30_crf_27.mp4,4.3333
UGC0097_720x1280_30_crf_32.mp4,4.1389
UGC0097_720x1280_30_crf_37.mp4,4.0
UGC0097_720x1280_30_crf_42.mp4,2.8333
UGC0097_720x1280_30_crf_47.mp4,1.3056
UGC0099_720x1280_30_crf_00.mp4,4.5152
UGC0099_720x1280_30_crf_17.mp4,4.697
UGC0099_720x1280_30_crf_22.mp4,4.3333
UGC0099_720x1280_30_crf_27.mp4,4.3939
UGC0099_720x1280_30_crf_32.mp4,4.0303
UGC0099_720x1280_30_crf_37.mp4,2.8182
UGC0099_720x1280_30_crf_42.mp4,1.7576
UGC0099_720x1280_30_crf_47.mp4,1.0303
UGC0100_720x1280_30_crf_00.mp4,4.6765
UGC0100_720x1280_30_crf_17.mp4,4.5
UGC0100_720x1280_30_crf_22.mp4,4.4706
UGC0100_720x1280_30_crf_27.mp4,4.6176
UGC0100_720x1280_30_crf_32.mp4,4.2353
UGC0100_720x1280_30_crf_37.mp4,3.4706
UGC0100_720x1280_30_crf_42.mp4,1.8824
UGC0100_720x1280_30_crf_47.mp4,1.2059
UGC0101_720x1280_30_crf_00.mp4,4.4
UGC0101_720x1280_30_crf_17.mp4,4.1429
UGC0101_720x1280_30_crf_22.mp4,4.4857
UGC0101_720x1280_30_crf_27.mp4,4.4571
UGC0101_720x1280_30_crf_32.mp4,4.2571
UGC0101_720x1280_30_crf_37.mp4,4.0286
UGC0101_720x1280_30_crf_42.mp4,2.7429
UGC0101_720x1280_30_crf_47.mp4,1.4571
UGC0103_720x1280_30_crf_00.mp4,4.6129
UGC0103_720x1280_30_crf_17.mp4,4.5484
UGC0103_720x1280_30_crf_22.mp4,4.4839
UGC0103_720x1280_30_crf_27.mp4,4.4839
UGC0103_720x1280_30_crf_32.mp4,4.4194
UGC0103_720x1280_30_crf_37.mp4,3.6452
UGC0103_720x1280_30_crf_42.mp4,2.5806
UGC0103_720x1280_30_crf_47.mp4,1.5484
UGC0105_1280x720_30_crf_00.mp4,4.5429
UGC0105_1280x720_30_crf_17.mp4,4.3143
UGC0105_1280x720_30_crf_22.mp4,4.4286
UGC0105_1280x720_30_crf_27.mp4,4.1429
UGC0105_1280x720_30_crf_32.mp4,3.9714
UGC0105_1280x720_30_crf_37.mp4,3.0857
UGC0105_1280x720_30_crf_42.mp4,2.0
UGC0105_1280x720_30_crf_47.mp4,1.0857
UGC0106_1280x720_30_crf_00.mp4,4.2903
UGC0106_1280x720_30_crf_17.mp4,4.2903
UGC0106_1280x720_30_crf_22.mp4,4.3871
UGC0106_1280x720_30_crf_27.mp4,4.2581
UGC0106_1280x720_30_crf_32.mp4,4.0
UGC0106_1280x720_30_crf_37.mp4,3.0323
UGC0106_1280x720_30_crf_42.mp4,1.7419
UGC0106_1280x720_30_crf_47.mp4,1.1613
UGC0107_720x1280_30_crf_00.mp4,4.6176
UGC0107_720x1280_30_crf_17.mp4,4.5588
UGC0107_720x1280_30_crf_22.mp4,4.5
UGC0107_720x1280_30_crf_27.mp4,4.3529
UGC0107_720x1280_30_crf_32.mp4,3.7941
UGC0107_720x1280_30_crf_37.mp4,2.7059
UGC0107_720x1280_30_crf_42.mp4,1.7059
UGC0107_720x1280_30_crf_47.mp4,1.2353
UGC0108_720x1280_30_crf_00.mp4,4.5152
UGC0108_720x1280_30_crf_17.mp4,4.5455
UGC0108_720x1280_30_crf_22.mp4,4.3939
UGC0108_720x1280_30_crf_27.mp4,4.2727
UGC0108_720x1280_30_crf_32.mp4,3.4848
UGC0108_720x1280_30_crf_37.mp4,2.6667
UGC0108_720x1280_30_crf_42.mp4,1.8485
UGC0108_720x1280_30_crf_47.mp4,1.1515
UGC0110_720x1280_30_crf_00.mp4,4.3714
UGC0110_720x1280_30_crf_17.mp4,4.5429
UGC0110_720x1280_30_crf_22.mp4,4.5714
UGC0110_720x1280_30_crf_27.mp4,4.2
UGC0110_720x1280_30_crf_32.mp4,3.5429
UGC0110_720x1280_30_crf_37.mp4,2.6286
UGC0110_720x1280_30_crf_42.mp4,1.9143
UGC0110_720x1280_30_crf_47.mp4,1.0571
UGC0111_1280x720_30_crf_00.mp4,4.6061
UGC0111_1280x720_30_crf_17.mp4,4.6364
UGC0111_1280x720_30_crf_22.mp4,4.5455
UGC0111_1280x720_30_crf_27.mp4,4.303
UGC0111_1280x720_30_crf_32.mp4,3.8182
UGC0111_1280x720_30_crf_37.mp4,2.6364
UGC0111_1280x720_30_crf_42.mp4,1.4242
UGC0111_1280x720_30_crf_47.mp4,1.0303
UGC0112_1280x720_30_crf_00.mp4,4.7179
UGC0112_1280x720_30_crf_17.mp4,4.6667
UGC0112_1280x720_30_crf_22.mp4,4.6667
UGC0112_1280x720_30_crf_27.mp4,4.4872
UGC0112_1280x720_30_crf_32.mp4,4.2821
UGC0112_1280x720_30_crf_37.mp4,3.1282
UGC0112_1280x720_30_crf_42.mp4,2.2051
UGC0112_1280x720_30_crf_47.mp4,1.0769
UGC0113_720x1280_30_crf_00.mp4,4.5429
UGC0113_720x1280_30_crf_17.mp4,4.4571
UGC0113_720x1280_30_crf_22.mp4,4.4
UGC0113_720x1280_30_crf_27.mp4,4.1714
UGC0113_720x1280_30_crf_32.mp4,3.2286
UGC0113_720x1280_30_crf_37.mp4,2.4
UGC0113_720x1280_30_crf_42.mp4,1.4571
UGC0113_720x1280_30_crf_47.mp4,1.0
UGC0114_720x1280_30_crf_00.mp4,4.25
UGC0114_720x1280_30_crf_17.mp4,4.1875
UGC0114_720x1280_30_crf_22.mp4,4.125
UGC0114_720x1280_30_crf_27.mp4,4.0625
UGC0114_720x1280_30_crf_32.mp4,3.875
UGC0114_720x1280_30_crf_37.mp4,3.2812
UGC0114_720x1280_30_crf_42.mp4,2.125
UGC0114_720x1280_30_crf_47.mp4,1.3438
UGC0115_720x1280_30_crf_00.mp4,4.7143
UGC0115_720x1280_30_crf_17.mp4,4.5143
UGC0115_720x1280_30_crf_22.mp4,4.5714
UGC0115_720x1280_30_crf_27.mp4,4.5714
UGC0115_720x1280_30_crf_32.mp4,4.3429
UGC0115_720x1280_30_crf_37.mp4,3.3714
UGC0115_720x1280_30_crf_42.mp4,2.3143
UGC0115_720x1280_30_crf_47.mp4,1.2857
UGC0116_720x1280_30_crf_00.mp4,4.7647
UGC0116_720x1280_30_crf_17.mp4,4.5588
UGC0116_720x1280_30_crf_22.mp4,4.6471
UGC0116_720x1280_30_crf_27.mp4,4.3235
UGC0116_720x1280_30_crf_32.mp4,4.2059
UGC0116_720x1280_30_crf_37.mp4,3.2059
UGC0116_720x1280_30_crf_42.mp4,2.1471
UGC0116_720x1280_30_crf_47.mp4,1.3529
UGC0117_720x1280_30_crf_00.mp4,4.4242
UGC0117_720x1280_30_crf_17.mp4,4.4848
UGC0117_720x1280_30_crf_22.mp4,4.4545
UGC0117_720x1280_30_crf_27.mp4,4.303
UGC0117_720x1280_30_crf_32.mp4,4.0303
UGC0117_720x1280_30_crf_37.mp4,3.4242
UGC0117_720x1280_30_crf_42.mp4,2.5152
UGC0117_720x1280_30_crf_47.mp4,1.6364
UGC0118_720x1280_30_crf_00.mp4,3.9394
UGC0118_720x1280_30_crf_17.mp4,4.1212
UGC0118_720x1280_30_crf_22.mp4,3.8182
UGC0118_720x1280_30_crf_27.mp4,3.9697
UGC0118_720x1280_30_crf_32.mp4,3.8182
UGC0118_720x1280_30_crf_37.mp4,2.9394
UGC0118_720x1280_30_crf_42.mp4,2.0909
UGC0118_720x1280_30_crf_47.mp4,1.1515
UGC0119_1280x720_30_crf_00.mp4,4.5278
UGC0119_1280x720_30_crf_17.mp4,4.5556
UGC0119_1280x720_30_crf_22.mp4,4.3333
UGC0119_1280x720_30_crf_27.mp4,4.3611
UGC0119_1280x720_30_crf_32.mp4,3.7222
UGC0119_1280x720_30_crf_37.mp4,2.7222
UGC0119_1280x720_30_crf_42.mp4,1.5278
UGC0119_1280x720_30_crf_47.mp4,1.0278
UGC0120_720x1280_30_crf_00.mp4,4.7188
UGC0120_720x1280_30_crf_17.mp4,4.6875
UGC0120_720x1280_30_crf_22.mp4,4.7188
UGC0120_720x1280_30_crf_27.mp4,4.5938
UGC0120_720x1280_30_crf_32.mp4,4.2812
UGC0120_720x1280_30_crf_37.mp4,3.8438
UGC0120_720x1280_30_crf_42.mp4,2.5938
UGC0120_720x1280_30_crf_47.mp4,1.7812
UGC0121_720x1280_30_crf_00.mp4,4.4857
UGC0121_720x1280_30_crf_17.mp4,4.4
UGC0121_720x1280_30_crf_22.mp4,4.3714
UGC0121_720x1280_30_crf_27.mp4,4.2
UGC0121_720x1280_30_crf_32.mp4,3.9429
UGC0121_720x1280_30_crf_37.mp4,3.2857
UGC0121_720x1280_30_crf_42.mp4,2.2
UGC0121_720x1280_30_crf_47.mp4,1.3429
UGC0122_1280x720_30_crf_00.mp4,4.4722
UGC0122_1280x720_30_crf_17.mp4,4.2778
UGC0122_1280x720_30_crf_22.mp4,4.5278
UGC0122_1280x720_30_crf_27.mp4,4.1389
UGC0122_1280x720_30_crf_32.mp4,3.8611
UGC0122_1280x720_30_crf_37.mp4,2.8333
UGC0122_1280x720_30_crf_42.mp4,1.8056
UGC0122_1280x720_30_crf_47.mp4,1.0556
UGC0124_720x1280_30_crf_00.mp4,4.6176
UGC0124_720x1280_30_crf_17.mp4,4.6471
UGC0124_720x1280_30_crf_22.mp4,4.6176
UGC0124_720x1280_30_crf_27.mp4,4.4706
UGC0124_720x1280_30_crf_32.mp4,4.1765
UGC0124_720x1280_30_crf_37.mp4,3.3824
UGC0124_720x1280_30_crf_42.mp4,2.3235
UGC0124_720x1280_30_crf_47.mp4,1.4412
UGC0125_720x1280_30_crf_00.mp4,3.9091
UGC0125_720x1280_30_crf_17.mp4,4.0
UGC0125_720x1280_30_crf_22.mp4,4.0
UGC0125_720x1280_30_crf_27.mp4,3.9091
UGC0125_720x1280_30_crf_32.mp4,3.4545
UGC0125_720x1280_30_crf_37.mp4,2.3939
UGC0125_720x1280_30_crf_42.mp4,1.6061
UGC0125_720x1280_30_crf_47.mp4,1.1818
UGC0126_720x1280_30_crf_00.mp4,4.0
UGC0126_720x1280_30_crf_17.mp4,4.0294
UGC0126_720x1280_30_crf_22.mp4,4.0
UGC0126_720x1280_30_crf_27.mp4,3.8529
UGC0126_720x1280_30_crf_32.mp4,3.3529
UGC0126_720x1280_30_crf_37.mp4,2.5294
UGC0126_720x1280_30_crf_42.mp4,1.6176
UGC0126_720x1280_30_crf_47.mp4,1.1765
UGC0127_720x1280_30_crf_00.mp4,4.2
UGC0127_720x1280_30_crf_17.mp4,4.3143
UGC0127_720x1280_30_crf_22.mp4,4.3714
UGC0127_720x1280_30_crf_27.mp4,4.1714
UGC0127_720x1280_30_crf_32.mp4,3.6571
UGC0127_720x1280_30_crf_37.mp4,2.2571
UGC0127_720x1280_30_crf_42.mp4,1.4857
UGC0127_720x1280_30_crf_47.mp4,1.1429
UGC0128_720x1280_30_crf_00.mp4,4.6842
UGC0128_720x1280_30_crf_17.mp4,4.6053
UGC0128_720x1280_30_crf_22.mp4,4.8158
UGC0128_720x1280_30_crf_27.mp4,4.2105
UGC0128_720x1280_30_crf_32.mp4,3.6579
UGC0128_720x1280_30_crf_37.mp4,2.5526
UGC0128_720x1280_30_crf_42.mp4,1.8421
UGC0128_720x1280_30_crf_47.mp4,1.1316
UGC0129_720x1280_30_crf_00.mp4,4.2812
UGC0129_720x1280_30_crf_17.mp4,4.1562
UGC0129_720x1280_30_crf_22.mp4,3.9688
UGC0129_720x1280_30_crf_27.mp4,4.1562
UGC0129_720x1280_30_crf_32.mp4,3.5312
UGC0129_720x1280_30_crf_37.mp4,2.8125
UGC0129_720x1280_30_crf_42.mp4,1.9375
UGC0129_720x1280_30_crf_47.mp4,1.3438
UGC0130_720x1280_30_crf_00.mp4,4.5294
UGC0130_720x1280_30_crf_17.mp4,4.4706
UGC0130_720x1280_30_crf_22.mp4,4.5588
UGC0130_720x1280_30_crf_27.mp4,4.3529
UGC0130_720x1280_30_crf_32.mp4,4.0
UGC0130_720x1280_30_crf_37.mp4,3.2941
UGC0130_720x1280_30_crf_42.mp4,2.2059
UGC0130_720x1280_30_crf_47.mp4,1.2941
UGC0131_1280x720_30_crf_00.mp4,4.1429
UGC0131_1280x720_30_crf_17.mp4,4.2571
UGC0131_1280x720_30_crf_22.mp4,4.1429
UGC0131_1280x720_30_crf_27.mp4,4.0857
UGC0131_1280x720_30_crf_32.mp4,3.6
UGC0131_1280x720_30_crf_37.mp4,2.6286
UGC0131_1280x720_30_crf_42.mp4,1.4286
UGC0131_1280x720_30_crf_47.mp4,1.1143
UGC0132_720x1280_30_crf_00.mp4,4.5714
UGC0132_720x1280_30_crf_17.mp4,4.5143
UGC0132_720x1280_30_crf_22.mp4,4.5143
UGC0132_720x1280_30_crf_27.mp4,4.3143
UGC0132_720x1280_30_crf_32.mp4,4.0571
UGC0132_720x1280_30_crf_37.mp4,3.0571
UGC0132_720x1280_30_crf_42.mp4,1.8
UGC0132_720x1280_30_crf_47.mp4,1.0286
UGC0133_720x1280_30_crf_00.mp4,4.4
UGC0133_720x1280_30_crf_17.mp4,4.2571
UGC0133_720x1280_30_crf_22.mp4,4.3429
UGC0133_720x1280_30_crf_27.mp4,4.0286
UGC0133_720x1280_30_crf_32.mp4,3.7429
UGC0133_720x1280_30_crf_37.mp4,2.6571
UGC0133_720x1280_30_crf_42.mp4,1.9429
UGC0133_720x1280_30_crf_47.mp4,1.4
UGC0134_720x1280_30_crf_00.mp4,4.5152
UGC0134_720x1280_30_crf_17.mp4,4.3333
UGC0134_720x1280_30_crf_22.mp4,4.3636
UGC0134_720x1280_30_crf_27.mp4,4.2121
UGC0134_720x1280_30_crf_32.mp4,3.8788
UGC0134_720x1280_30_crf_37.mp4,3.2121
UGC0134_720x1280_30_crf_42.mp4,2.697
UGC0134_720x1280_30_crf_47.mp4,1.7879
UGC0135_720x1280_30_crf_00.mp4,4.3235
UGC0135_720x1280_30_crf_17.mp4,4.0588
UGC0135_720x1280_30_crf_22.mp4,4.1471
UGC0135_720x1280_30_crf_27.mp4,3.7059
UGC0135_720x1280_30_crf_32.mp4,3.1176
UGC0135_720x1280_30_crf_37.mp4,2.0882
UGC0135_720x1280_30_crf_42.mp4,1.3235
UGC0135_720x1280_30_crf_47.mp4,1.0294
UGC0136_720x1280_30_crf_00.mp4,4.5405
UGC0136_720x1280_30_crf_17.mp4,4.2973
UGC0136_720x1280_30_crf_22.mp4,4.2973
UGC0136_720x1280_30_crf_27.mp4,4.2432
UGC0136_720x1280_30_crf_32.mp4,3.6757
UGC0136_720x1280_30_crf_37.mp4,2.4324
UGC0136_720x1280_30_crf_42.mp4,1.8108
UGC0136_720x1280_30_crf_47.mp4,1.1892
UGC0137_720x1280_30_crf_00.mp4,3.9412
UGC0137_720x1280_30_crf_17.mp4,4.0
UGC0137_720x1280_30_crf_22.mp4,4.0294
UGC0137_720x1280_30_crf_27.mp4,3.9118
UGC0137_720x1280_30_crf_32.mp4,3.5
UGC0137_720x1280_30_crf_37.mp4,2.5294
UGC0137_720x1280_30_crf_42.mp4,1.5882
UGC0137_720x1280_30_crf_47.mp4,1.1471
UGC0138_720x1280_30_crf_00.mp4,4.4545
UGC0138_720x1280_30_crf_17.mp4,4.4848
UGC0138_720x1280_30_crf_22.mp4,4.1212
UGC0138_720x1280_30_crf_27.mp4,4.3636
UGC0138_720x1280_30_crf_32.mp4,3.7576
UGC0138_720x1280_30_crf_37.mp4,2.7576
UGC0138_720x1280_30_crf_42.mp4,1.6667
UGC0138_720x1280_30_crf_47.mp4,1.3333
UGC0139_720x1280_30_crf_00.mp4,4.3125
UGC0139_720x1280_30_crf_17.mp4,4.375
UGC0139_720x1280_30_crf_22.mp4,4.2812
UGC0139_720x1280_30_crf_27.mp4,4.1562
UGC0139_720x1280_30_crf_32.mp4,3.6875
UGC0139_720x1280_30_crf_37.mp4,2.875
UGC0139_720x1280_30_crf_42.mp4,1.875
UGC0139_720x1280_30_crf_47.mp4,1.3125
UGC0140_720x1280_30_crf_00.mp4,4.2632
UGC0140_720x1280_30_crf_17.mp4,4.1842
UGC0140_720x1280_30_crf_22.mp4,4.2895
UGC0140_720x1280_30_crf_27.mp4,4.1579
UGC0140_720x1280_30_crf_32.mp4,3.6579
UGC0140_720x1280_30_crf_37.mp4,2.8421
UGC0140_720x1280_30_crf_42.mp4,1.7895
UGC0140_720x1280_30_crf_47.mp4,1.1842
UGC0141_1280x720_30_crf_00.mp4,4.1875
UGC0141_1280x720_30_crf_17.mp4,3.9062
UGC0141_1280x720_30_crf_22.mp4,3.9688
UGC0141_1280x720_30_crf_27.mp4,3.9062
UGC0141_1280x720_30_crf_32.mp4,3.625
UGC0141_1280x720_30_crf_37.mp4,2.625
UGC0141_1280x720_30_crf_42.mp4,1.9062
UGC0141_1280x720_30_crf_47.mp4,1.1562
UGC0144_720x1280_30_crf_00.mp4,4.7222
UGC0144_720x1280_30_crf_17.mp4,4.6944
UGC0144_720x1280_30_crf_22.mp4,4.75
UGC0144_720x1280_30_crf_27.mp4,4.3889
UGC0144_720x1280_30_crf_32.mp4,3.5833
UGC0144_720x1280_30_crf_37.mp4,2.5278
UGC0144_720x1280_30_crf_42.mp4,1.6111
UGC0144_720x1280_30_crf_47.mp4,1.0833
UGC0147_1280x720_30_crf_00.mp4,4.5625
UGC0147_1280x720_30_crf_17.mp4,4.4688
UGC0147_1280x720_30_crf_22.mp4,4.4688
UGC0147_1280x720_30_crf_27.mp4,4.3438
UGC0147_1280x720_30_crf_32.mp4,3.875
UGC0147_1280x720_30_crf_37.mp4,2.9375
UGC0147_1280x720_30_crf_42.mp4,1.8438
UGC0147_1280x720_30_crf_47.mp4,1.2188
UGC0148_720x1280_30_crf_00.mp4,4.697
UGC0148_720x1280_30_crf_17.mp4,4.6061
UGC0148_720x1280_30_crf_22.mp4,4.5455
UGC0148_720x1280_30_crf_27.mp4,4.2121
UGC0148_720x1280_30_crf_32.mp4,3.303
UGC0148_720x1280_30_crf_37.mp4,2.1515
UGC0148_720x1280_30_crf_42.mp4,1.2727
UGC0148_720x1280_30_crf_47.mp4,1.0
UGC0149_720x1280_30_crf_00.mp4,4.4167
UGC0149_720x1280_30_crf_17.mp4,4.5556
UGC0149_720x1280_30_crf_22.mp4,4.4444
UGC0149_720x1280_30_crf_27.mp4,4.1667
UGC0149_720x1280_30_crf_32.mp4,3.8889
UGC0149_720x1280_30_crf_37.mp4,3.25
UGC0149_720x1280_30_crf_42.mp4,2.5833
UGC0149_720x1280_30_crf_47.mp4,1.6111
UGC0150_1280x720_30_crf_00.mp4,4.5833
UGC0150_1280x720_30_crf_17.mp4,4.6667
UGC0150_1280x720_30_crf_22.mp4,4.75
UGC0150_1280x720_30_crf_27.mp4,4.6111
UGC0150_1280x720_30_crf_32.mp4,4.4444
UGC0150_1280x720_30_crf_37.mp4,3.6667
UGC0150_1280x720_30_crf_42.mp4,1.8889
UGC0150_1280x720_30_crf_47.mp4,1.0556
UGC0152_720x1280_30_crf_00.mp4,4.5
UGC0152_720x1280_30_crf_17.mp4,4.4167
UGC0152_720x1280_30_crf_22.mp4,4.3056
UGC0152_720x1280_30_crf_27.mp4,3.9167
UGC0152_720x1280_30_crf_32.mp4,3.2222
UGC0152_720x1280_30_crf_37.mp4,2.4167
UGC0152_720x1280_30_crf_42.mp4,1.5833
UGC0152_720x1280_30_crf_47.mp4,1.1667
UGC0153_720x1280_30_crf_00.mp4,4.5
UGC0153_720x1280_30_crf_17.mp4,4.3056
UGC0153_720x1280_30_crf_22.mp4,4.4167
UGC0153_720x1280_30_crf_27.mp4,4.2222
UGC0153_720x1280_30_crf_32.mp4,3.8056
UGC0153_720x1280_30_crf_37.mp4,3.1389
UGC0153_720x1280_30_crf_42.mp4,2.1389
UGC0153_720x1280_30_crf_47.mp4,1.5
UGC0154_720x1280_30_crf_00.mp4,4.7097
UGC0154_720x1280_30_crf_17.mp4,4.6452
UGC0154_720x1280_30_crf_22.mp4,4.4516
UGC0154_720x1280_30_crf_27.mp4,4.3226
UGC0154_720x1280_30_crf_32.mp4,3.4516
UGC0154_720x1280_30_crf_37.mp4,2.3548
UGC0154_720x1280_30_crf_42.mp4,1.8065
UGC0154_720x1280_30_crf_47.mp4,1.129
